AgentIndex,Episode,TimeInRangeRatio,MeanDeviation,TotalEvents,EventsPerMinute,PanicCount,MaxHR,MeanRecoveryTime,OverreactionCount
8,19,0.9933333,3.370301,10,2,0,99.55913,2,1
9,19,0.9766667,5.223152,6,1.2,0,112.0847,3.5,0
10,19,0.9,5.654663,4,0.8,0,103.0771,10,0
11,19,0.82,5.285794,6,1.2,0,112.9081,6.125,0
12,19,0.8266667,9.644135,5,1,0,116.98,14.5,1
13,19,0.9466667,4.959089,7,1.4,0,107.8378,4.333333,0
14,19,0.8966666,6.356184,7,1.4,0,112.2738,5.166667,0
15,19,0.8366666,4.865047,11,2.2,0,109.667,7,1
16,19,0.9833333,4.334044,10,2,0,107.281,2.5,0
17,19,0.9466667,6.23312,6,1.2,0,109.8094,4,0
18,19,0.9966667,4.358669,8,1.6,0,99.50359,1,0
19,19,0.61,8.610671,4,0.8,0,110.3422,29.25,0
0,20,0.97,5.108551,8,1.6,0,113.2918,9,1
1,20,0.82,6.522652,7,1.4,0,105.5876,9,0
2,20,0.9366667,3.50712,9,1.8,0,97.48941,3.8,0
3,20,0.9033333,5.183227,5,1,0,101.6311,7.25,0
4,20,0.7933334,7.382307,4,0.8,0,105.0587,20.66667,0
5,20,0.5,8.471286,5,1,0,111.2113,29,0
6,20,0.9666666,6.000795,7,1.4,0,109.727,2.5,0
7,20,0.7833334,7.376352,15,3,0,100.5633,16,1
8,20,0.7366667,8.615268,5,1,0,107.7585,5,0
9,20,0.8033333,6.327155,5,1,0,104.4523,9.833333,0
10,20,0.56,7.369398,5,1,0,110.6545,28,0
11,20,0.8433333,4.003944,8,1.6,0,91.91007,11.75,1
12,20,0.9066667,4.443063,6,1.2,0,95.69698,5.6,0
13,20,0.64,7.756376,4,0.8,0,115.5047,18,0
14,20,0.3466667,10.12381,4,0.8,0,110.8355,48,0
15,20,0.85,6.193431,13,2.6,0,102.9144,9,1
16,20,0.8633333,5.373415,4,0.8,0,104.0561,8.2,0
17,20,0.91,4.37154,8,1.6,0,116.9205,6.75,2
18,20,0.77,5.684379,5,1,0,113.9002,13,0
19,20,0.9566666,6.808601,5,1,0,117.9983,4.333333,0
0,21,0.7333333,8.096385,4,0.8,0,119.6119,20,0
1,21,0.8066667,8.541885,5,1,0,115.1175,14.5,0
2,21,0.9,6.956519,5,1,0,106.8106,4.285714,0
